119,0.0,12:11:55,192.168.1.5
120,0.0,12:11:56,192.168.1.7
121,0.0,12:11:56,192.168.1.5
122,0.0,12:11:57,192.168.1.5
123,0.0,12:11:58,192.168.1.5
124,0.0,12:12:05,192.168.1.7
125,0.0,12:12:14,192.168.1.5
126,0.0,12:12:14,192.168.1.7
127,0.0,12:12:15,192.168.1.5
128,0.0,12:12:16,192.168.1.5
129,0.0,12:12:21,192.168.1.7
130,0.0,12:12:26,192.168.1.7
131,0.0,12:12:30,192.168.1.5
132,0.0,12:12:31,192.168.1.7
133,0.0,12:12:32,192.168.1.5
134,0.0,12:12:38,192.168.1.7
135,0.0,12:12:44,192.168.1.7
136,0.44,12:12:46,192.168.1.5
137,0.0,12:12:46,192.168.1.5
138,0.0,12:12:47,192.168.1.5
139,0.0,12:12:49,192.168.1.7
140,0.0,12:12:56,192.168.1.7
141,0.0,12:13:01,192.168.1.7
142,0.0,12:13:02,192.168.1.5
143,0.0,12:13:03,192.168.1.5
144,0.0,12:13:04,192.168.1.5
145,0.0,12:13:06,192.168.1.7
146,0.0,12:13:10,192.168.1.7
147,0.0,12:13:15,192.168.1.7
148,0.02,12:13:19,192.168.1.5
149,0.0,12:13:20,192.168.1.7
150,0.0,12:13:21,192.168.1.5
151,0.0,12:13:22,192.168.1.5
152,0.0,12:13:22,192.168.1.5
